strain	species	date	region	country	location	host	group	collector	authors	title	journal	paper url
13/123	Pst	2013-07-03	europe	UK	Boston	Ambition	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
T13/1	Pst	2013-06-26	europe	UK	Headley_Hall	Triticale Phidahlia	Triticale	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
T13/2	Pst	2013-07-05	europe	UK	Wareham	Triticale Amarillo	Triticale	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
T13/3	Pst	2013-07-05	europe	UK	Wool	Triticale Bennette	Triticale	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/120	Pst	2013-07-03	europe	UK	Caythorpe	Ambition	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
13/182	Pst	2013-XX-XX	europe	UK	UK	Crusoe	Cluster 3 (Hubbard et al., 2015)	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
FW1	Pst	2013-XX-XX	europe	France	France	Unknown	France 1988-2013	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
06/01	Pst	2006-XX-XX	oceania	New Zealand	New_Zealand	Unknown	Other	Richard Oliver	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
12/08	Pst	2012-XX-XX	oceania	New Zealand	New_Zealand	Unknown	Other	Richard Oliver	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
11/13	Pst	2011-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
11/128	Pst	2011-XX-XX	europe	UK	UK	Unknown	UK 1978-2011	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
14.0029	Pst	2014-05-16	africa	Ethiopia	Kulumsa	Unknown	Other	Dave Hodson	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
14.0030	Pst	2014-05-16	africa	Ethiopia	Kulumsa	Unknown	Other	Dave Hodson	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
Qld-1	Pst	2014-05-16	asia	Pakistan	Abbottabad	Unknown	Other	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
Qld-2	Pst	2014-05-16	asia	Pakistan	Abbottabad	Unknown	Other	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
ATR-1	Pst	2014-05-13	asia	Pakistan	Atter_Shisha	Unknown	Other	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
ATR-2	Pst	2014-05-13	asia	Pakistan	Atter_Shisha	Unknown	Other	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
ATR-3	Pst	2014-05-13	asia	Pakistan	Atter_Shisha	Unknown	Other	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
Qld-3	Pst	2014-05-16	asia	Pakistan	Qalandarabad	Unknown	Other	Unknown	Bueno-Sancho et al., 2017	Pathogenomic Analysis of Wheat Yellow Rust Lineages Detects Seasonal Variation and Host Specificity	Genome Biol Evol (12), 3282-3296 (2017)	https://academic.oup.com/gbe/article/9/12/3282/4644453
RB1	Pst	2014-XX-XX	europe	UK	Cambridgeshire	Oakley	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
RB2	Pst	2014-XX-XX	europe	UK	Cambridgeshire	Torch	PstS7	Unknown	Hubbard et al., 2015	Field pathogenomics reveals the emergence of a diverse wheat yellow rust population	Genome Biol. (1): 23 (2015)	https://genomebiology.biomedcentral.com/articles/10.1186/s13059-015-0590-8
16.0883	Pst	2016-08-25	africa	Ethiopia	Arsi_Robe	Madda Wolabu	Other	Marco Martelli	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0489	Pst	2017-08-29	africa	Ethiopia	Assasa	Hoggana	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0490	Pst	2017-08-29	africa	Ethiopia	Assasa	PBW343(SC)	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0491	Pst	2017-09-06	africa	Ethiopia	Kulumsa	Dure	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0492	Pst	2017-09-07	africa	Ethiopia	Meraro	Kingbird	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0493	Pst	2017-09-07	africa	Ethiopia	Meraro	Enkoy	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0494	Pst	2017-09-07	africa	Ethiopia	Bekoji	Kubsa	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0495	Pst	2017-09-07	africa	Ethiopia	Meraro	Pavon-76	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0496	Pst	2017-09-07	africa	Ethiopia	Meraro	Unknown	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0497	Pst	2017-09-07	africa	Ethiopia	Meraro	ET13-A2	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0498	Pst	2017-09-07	africa	Ethiopia	Bekoji	Madda Wolabu	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0499	Pst	2017-09-07	africa	Ethiopia	Meraro	Huluka	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0500	Pst	2017-10-11	africa	Ethiopia	Hadya_Lemo_Dicho_Demala	Dandaa	Other	Dave, gebre and yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0501	Pst	2017-10-11	africa	Ethiopia	Silt'e	Unknown	Other	Dave, gebre and yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0503	Pst	2017-10-11	africa	Ethiopia	Weliso_Kora	Digalu	Other	Dave, gebre and yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0504	Pst	2017-10-11	africa	Ethiopia	Ilu_Kobo	Unknown	Other	Dave, gebre and yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0507	Pst	2017-10-12	africa	Ethiopia	Limo_Lereba_Roma	Unknown	Other	Dave, gebre and yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0510	Pst	2017-10-12	africa	Ethiopia	Shinshicho	Ogolcho	Other	Dave, gebre and yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0511	Pst	2017-10-12	africa	Ethiopia	Danbora_Amancho_Boganeos	Kekeba	Other	Unknown	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0515	Pst	2017-10-13	africa	Ethiopia	Silti_Wereda_Danicho_Azoro	Unknown	Other	Dave, Gebre, Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0518	Pst	2017-10-13	africa	Ethiopia	Tiya	Digalu	Other	Dave, gebre, yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0519	Pst	2017-10-13	africa	Ethiopia	Wilting_Woreda	Unknown	Other	Dave, Gebre, Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0520	Pst	2017-10-15	africa	Ethiopia	Arsi_Robe	BOLO	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0521	Pst	2017-10-15	africa	Ethiopia	Arsi_Robe	KBG-01	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0523	Pst	2017-10-15	africa	Ethiopia	Bilalo	Kubsa	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0525	Pst	2017-10-17	africa	Ethiopia	Aleltu_Fiche_Gelila	ET13-A2	Other	Fikirte, tsega, yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0528	Pst	2017-10-17	africa	Ethiopia	Aleltu_Chole_Shenkole	Dandaa	Other	Unknown	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0532	Pst	2017-10-18	africa	Ethiopia	Ch'aso	Hidase	Other	Fikirte, tsega, yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0548	Pst	2017-10-23	africa	Ethiopia	Lay_Gayint_08_Wuha_Midir	Unknown	Other	Fikirte, tsega, yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0549	Pst	2017-10-23	africa	Ethiopia	Lay_Gayint_Kebele_07	Unknown Triticale	Other	Fikirte, Tsega-ab, Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0553	Pst	2017-10-24	africa	Ethiopia	Absila	Digalu	Other	Fikirte, Tsega-ab, Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0557	Pst	2017-10-25	africa	Ethiopia	Kuyu_Liben_Kura	Dashen	Other	Fikirte, Tsega-ab, Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.05585	Pst	2017-10-26	africa	Ethiopia	Arsi_Robe	Millenium	Other	Fikirte Yirga	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0559	Pst	2017-11-08	africa	Ethiopia	Dinsho_Abakera_Zalo	Madda Wolabu	Other	Dave, Ayele and Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0562	Pst	2017-11-08	africa	Ethiopia	Sinana_Kabira_Shaya	Unknown Emmer Wheat	Other	Dave, Ayele and Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0563	Pst	2017-11-08	africa	Ethiopia	Sinana_Kebira	Sofumer	Other	Dave, Ayele and Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0564	Pst	2017-11-09	africa	Ethiopia	Sinana_Kebira	Sofumer	Other	Dave, Ayele and Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0565	Pst	2017-11-10	africa	Ethiopia	Sinana_Kebira	Sofumer	Other	Dave, Ayele and Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0567	Pst	2017-11-09	africa	Ethiopia	Selka	Unknown	Other	Dave, Ayele and Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0569	Pst	2017-11-09	africa	Ethiopia	Sinana_RS	Kasuku	Other	Dave, Ayele and Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0570	Pst	2017-11-09	africa	Ethiopia	Sinana_RS	Bulala	Other	Dave, Ayele and Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0571	Pst	2017-11-09	africa	Ethiopia	Sinana_RS	Line	Other	Dave, Ayele and Yoseph	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0593	Pst	2017-07-27	africa	Ethiopia	Arsi_Robe	Wane	Other	Kulumsa	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0595	Pst	2017-08-29	africa	Ethiopia	Assasa	K62954A	Other	Kulumsa	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0600	Pst	2017-09-07	africa	Ethiopia	Meraro	Galama	Other	Kulumsa	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0602	Pst	2017-09-07	africa	Ethiopia	Meraro	Lemu	Other	Kulumsa	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0611	Pst	2017-12-01	africa	Ethiopia	Sinana	Unknown	Other	Dave Hodson	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0612	Pst	2017-12-01	africa	Ethiopia	Sinana	Unknown	Other	Dave Hodson	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0613	Pst	2017-12-01	africa	Ethiopia	Sinana	Unknown	Other	Dave Hodson	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0614	Pst	2017-12-01	africa	Ethiopia	Sinana	Unknown	Other	Dave Hodson	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
17.0615	Pst	2017-12-01	africa	Ethiopia	Sinana	Unknown	Other	Dave Hodson	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
DK52/16	Pst	2016-XX-XX	europe	Denmark	Denmark	Unknown	PstS8	Unknown	Hovmøller et al., 2016	Replacement of the European wheat yellow rust population by new races from the centre of diversity in the near Himalayan region	Plant Pathology (3) 402-411 (2016)	https://onlinelibrary.wiley.com/doi/full/10.1111/ppa.12433
UZ189/16	Pst	2016-XX-XX	asia	Uzbekistan	Uzbekistan	Unknown	PstS9 v17	Unknown	Ali et al., 2017	Yellow Rust Epidemics Worldwide Were Caused by Pathogen Races from Divergent Genetic Lineages	Front Plant Sci (20) 1057 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28676811
DK15/16	Pst	2016-XX-XX	europe	Denmark	Denmark	Unknown	PstS10	Unknown	Ali et al., 2017	Yellow Rust Epidemics Worldwide Were Caused by Pathogen Races from Divergent Genetic Lineages	Front Plant Sci (20) 1057 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28676811
US312/14	Pst	2013-XX-XX	north america	USA	USA	Unknown	Other	Unknown	Milus et al., 2015	Race-specific adult-plant resistance in winter wheat to stripe rust and characterization of pathogen virulence patterns	Phytopathology (8) 114-1122 (2015)	https://apsjournals.apsnet.org/doi/abs/10.1094/PHYTO-11-14-0305-R
AZ160/16	Pst	2016-XX-XX	asia	Azerbaijan	Azerbaijan	Unknown	PstS2 v27	Unknown	Walter et al., 2016	Molecular markers for tracking the origin and worldwide distribution of invasive strains of Puccinia striiformis	Ecol Evol. (9) 2790-2804 (2016)	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.2069
DK14/16	Pst	2016-XX-XX	europe	Denmark	Denmark	Unknown	PstS7	Unknown	Hovmøller et al., 2016	Replacement of the European wheat yellow rust population by new races from the centre of diversity in the near Himalayan region	Plant Pathology (3) 402-411 (2016)	https://onlinelibrary.wiley.com/doi/full/10.1111/ppa.12433
UZ180/13	Pst	2013-XX-XX	asia	Uzbekistan	Uzbekistan	Unknown	PstS5 v17	Unknown	Ali et al., 2017	Yellow Rust Epidemics Worldwide Were Caused by Pathogen Races from Divergent Genetic Lineages	Front Plant Sci (20) 1057 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28676811
UZ14/10	Pst	2010-XX-XX	asia	Uzbekistan	Uzbekistan	Unknown	PstS5 v17	Unknown	Ali et al., 2017	Yellow Rust Epidemics Worldwide Were Caused by Pathogen Races from Divergent Genetic Lineages	Front Plant Sci (20) 1057 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28676811
Et-0001	Pst	2018-08-24	africa	Ethiopia	Ethiopia	Unknown	Other	Unknown	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
Et-0002	Pst	2018-08-24	africa	Ethiopia	Ethiopia	Unknown	Other	Unknown	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
Et-0003	Pst	2018-08-15	africa	Ethiopia	Ethiopia	Unknown	Other	Unknown	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
Et-0004	Pst	2018-08-24	africa	Ethiopia	Ethiopia	Unknown	Other	Unknown	Radhakrishnan et al., 2019	Mobile and real-time plant disease (MARPLE) diagnostics for strain-level identification of complex fungal pathogens	BMC Biology	https://www.ncbi.nlm.nih.gov/pubmed/31405370
ET08/10	Pst	2010-XX-XX	africa	Ethiopia	Ethiopia	Unknown	PstS6	Unknown	Ali et al., 2017	Yellow Rust Epidemics Worldwide Were Caused by Pathogen Races from Divergent Genetic Lineages	Front Plant Sci (20) 1057 (2017)	https://www.ncbi.nlm.nih.gov/pubmed/28676811
SE225/15	Pst	2015-XX-XX	europe	Sweden	Sweden	Unknown	PstS4	Unknown	Hovmøller et al., 2016	Replacement of the European wheat yellow rust population by new races from the centre of diversity in the near Himalayan region	Plant Pathology (3) 402-411 (2016)	https://onlinelibrary.wiley.com/doi/full/10.1111/ppa.12433
KE86058	Pst	1986-XX-XX	africa	Kenya	Kenya	Unknown	PstS1	Unknown	Walter et al., 2016	Molecular markers for tracking the origin and worldwide distribution of invasive strains of Puccinia striiformis	Ecol Evol. (9) 2790-2804 (2016)	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.2069
SE427/17	Pst	2017-XX-XX	europe	Sweden	Sweden	Unknown	PstS7	Unknown	Hovmøller et al., 2016	Replacement of the European wheat yellow rust population by new races from the centre of diversity in the near Himalayan region	Plant Pathology (3) 402-411 (2016)	https://onlinelibrary.wiley.com/doi/full/10.1111/ppa.12433
AZ165/16	Pst	2016-XX-XX	asia	Azerbaijan	Azerbaijan	Unknown	PstS2 v27	Unknown	Walter et al., 2016	Molecular markers for tracking the origin and worldwide distribution of invasive strains of Puccinia striiformis	Ecol Evol. (9) 2790-2804 (2016)	https://onlinelibrary.wiley.com/doi/full/10.1002/ece3.2069
All-DK-PST11	Pst	XXXX-XX-XX	europe	Denmark	Denmark	Unknown	Reference	Unknown	N/A	N/A	N/A	N/A
All-DK-PST12	Pst	XXXX-XX-XX	europe	Denmark	Denmark	Unknown	Reference	Unknown	N/A	N/A	N/A	N/A
All-DK-PST13	Pst	XXXX-XX-XX	europe	Denmark	Denmark	Unknown	Reference	Unknown	N/A	N/A	N/A	N/A
All-DK-PST14	Pst	XXXX-XX-XX	europe	Denmark	Denmark	Unknown	Reference	Unknown	N/A	N/A	N/A	N/A
18-0166	Pst	2018-XX-XX	africa	South Africa	Hopetown	Unknown	Other	Willem Boshoff	Boshoff et al., 2019	First report of Puccinia striiformis f. sp. Tritici, causing stripe rust of wheat, in Zimbabwe	Plant Disease	https://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-07-19-1395-PDN
18-0167	Pst	2018-XX-XX	africa	South Africa	Bloemfontein	Unknown	Other	Willem Boshoff	Boshoff et al., 2019	First report of Puccinia striiformis f. sp. Tritici, causing stripe rust of wheat, in Zimbabwe	Plant Disease	https://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-07-19-1395-PDN
